hour,id,canon,assigned rank
46, dd4231ad-11e5-43a6-858f-16ff1afc56d4, productivity ,5
46, 55aa6d5f-d920-4ab9-b25f-65d4b9d4078b, productivity ,5
46, 8cc9e913-3f33-4346-afca-313373ca1ed2, productivity ,5
46, d4892b5a-1abe-4272-b2c3-1ca40734a482, productivity ,4
46, e3aefc4b-b827-4c49-9248-31f3c800867b, productivity ,4
46, 051a09de-0091-4d70-bda3-cdd94eed012d, productivity ,4
46, 8354af7a-ec53-4b80-89b1-2ee2ad322159, productivity ,4
46, 08247127-0ad1-4f97-bd77-24c7e8615f0f, productivity ,4
46, 6f965775-f629-4b30-bf7c-9d2728ddbb77, productivity ,3
46, c56491e1-dce0-4a87-96fc-e44f53405188, productivity ,3
46, 474bb5d2-8e96-4a54-b50c-d360642190d6, productivity ,3
46, 1dfb60ce-4ebe-4c7e-a465-1f50a40351c3, productivity ,3
46, eb5ce033-36ac-4180-8951-82bb5276b4ce, productivity ,3
46, 6377c714-5108-4414-88e8-82fe10e6095a, productivity ,2
46, 0bcd2577-d1d8-4f19-9002-4f8bb307edb7, productivity ,2
46, 8e40234b-030c-45b9-a4ab-06df9a376190, productivity ,2
46, 3eca67f7-9296-4a89-821a-f0fa61af568e, productivity ,2
46, 09d34d58-2029-4eda-abe6-628cd9dcf30d, productivity ,2
46, 3b674dc9-9df2-4cfa-af30-cf4e4055126e, productivity ,1
46, 53a95995-13bc-4d63-810a-bc1acff28662, productivity ,1
46, 7ea2b424-fb29-4d59-b3a7-f5c12714b085, productivity ,1
46, f8f30039-1cd8-44b2-bf94-9fe02182d9ab, productivity ,1
46, 266bfd48-2377-4657-95a4-823bfdeacb69, productivity ,1
46, 1dfb60ce-4ebe-4c7e-a465-1f50a40351c3, social_utility ,5
46, d4892b5a-1abe-4272-b2c3-1ca40734a482, social_utility ,5
46, 8354af7a-ec53-4b80-89b1-2ee2ad322159, social_utility ,5
46, eb5ce033-36ac-4180-8951-82bb5276b4ce, social_utility ,5
46, 8cc9e913-3f33-4346-afca-313373ca1ed2, social_utility ,5
46, c56491e1-dce0-4a87-96fc-e44f53405188, social_utility ,4
46, 6377c714-5108-4414-88e8-82fe10e6095a, social_utility ,4
46, 55aa6d5f-d920-4ab9-b25f-65d4b9d4078b, social_utility ,4
46, 6f965775-f629-4b30-bf7c-9d2728ddbb77, social_utility ,4
46, 474bb5d2-8e96-4a54-b50c-d360642190d6, social_utility ,4
46, 09d34d58-2029-4eda-abe6-628cd9dcf30d, social_utility ,3
46, e3aefc4b-b827-4c49-9248-31f3c800867b, social_utility ,3
46, 53a95995-13bc-4d63-810a-bc1acff28662, social_utility ,3
46, 7ea2b424-fb29-4d59-b3a7-f5c12714b085, social_utility ,3
46, 08247127-0ad1-4f97-bd77-24c7e8615f0f, social_utility ,3
46, af1279df-fc80-4514-ad2f-92b15b48daff, social_utility ,2
46, 3aacb94b-4291-4260-b00e-c301a4e42010, social_utility ,2
46, dd4231ad-11e5-43a6-858f-16ff1afc56d4, social_utility ,2
46, 3b674dc9-9df2-4cfa-af30-cf4e4055126e, social_utility ,2
46, 266bfd48-2377-4657-95a4-823bfdeacb69, social_utility ,2
46, 3eca67f7-9296-4a89-821a-f0fa61af568e, social_utility ,1
46, 051a09de-0091-4d70-bda3-cdd94eed012d, social_utility ,1
46, 0bcd2577-d1d8-4f19-9002-4f8bb307edb7, social_utility ,1
46, f8f30039-1cd8-44b2-bf94-9fe02182d9ab, social_utility ,1
46, 8e40234b-030c-45b9-a4ab-06df9a376190, social_utility ,1
46, 8e40234b-030c-45b9-a4ab-06df9a376190, supply_and_demand ,5
46, 3aacb94b-4291-4260-b00e-c301a4e42010, supply_and_demand ,5
46, 3eca67f7-9296-4a89-821a-f0fa61af568e, supply_and_demand ,5
46, 051a09de-0091-4d70-bda3-cdd94eed012d, supply_and_demand ,5
46, 474bb5d2-8e96-4a54-b50c-d360642190d6, supply_and_demand ,5
46, 6377c714-5108-4414-88e8-82fe10e6095a, supply_and_demand ,4
46, 6f965775-f629-4b30-bf7c-9d2728ddbb77, supply_and_demand ,4
46, e3aefc4b-b827-4c49-9248-31f3c800867b, supply_and_demand ,4
46, c56491e1-dce0-4a87-96fc-e44f53405188, supply_and_demand ,4
46, 0bcd2577-d1d8-4f19-9002-4f8bb307edb7, supply_and_demand ,4
46, d4892b5a-1abe-4272-b2c3-1ca40734a482, supply_and_demand ,3
46, 7ea2b424-fb29-4d59-b3a7-f5c12714b085, supply_and_demand ,3
46, 3b674dc9-9df2-4cfa-af30-cf4e4055126e, supply_and_demand ,3
46, 266bfd48-2377-4657-95a4-823bfdeacb69, supply_and_demand ,3
46, f8f30039-1cd8-44b2-bf94-9fe02182d9ab, supply_and_demand ,3
46, eb5ce033-36ac-4180-8951-82bb5276b4ce, supply_and_demand ,2
46, 8354af7a-ec53-4b80-89b1-2ee2ad322159, supply_and_demand ,2
46, 09d34d58-2029-4eda-abe6-628cd9dcf30d, supply_and_demand ,2
46, 1dfb60ce-4ebe-4c7e-a465-1f50a40351c3, supply_and_demand ,2
46, 53a95995-13bc-4d63-810a-bc1acff28662, supply_and_demand ,2
46, 8cc9e913-3f33-4346-afca-313373ca1ed2, supply_and_demand ,1
46, dd4231ad-11e5-43a6-858f-16ff1afc56d4, supply_and_demand ,1
46, 08247127-0ad1-4f97-bd77-24c7e8615f0f, supply_and_demand ,1
46, af1279df-fc80-4514-ad2f-92b15b48daff, supply_and_demand ,1
46, 55aa6d5f-d920-4ab9-b25f-65d4b9d4078b, supply_and_demand ,1
49, 1a641194-f1ac-484e-947c-92a8dac8ef5a, productivity ,5
49, f4483170-029f-467f-b661-8cf820663fca, productivity ,4
49, 5273b3f6-77e1-4523-bfb7-d3df8a1772d5, productivity ,3
49, 97148717-6d0b-4906-9638-0928b13d87c9, productivity ,2
49, cea4a2f6-3c80-4c18-a571-1c1819947f67, productivity ,1
49, 97148717-6d0b-4906-9638-0928b13d87c9, social_utility ,5
49, 5273b3f6-77e1-4523-bfb7-d3df8a1772d5, social_utility ,4
49, f4483170-029f-467f-b661-8cf820663fca, social_utility ,3
49, 1a641194-f1ac-484e-947c-92a8dac8ef5a, social_utility ,2
49, cea4a2f6-3c80-4c18-a571-1c1819947f67, social_utility ,1
49, cea4a2f6-3c80-4c18-a571-1c1819947f67, supply_and_demand ,5
49, 97148717-6d0b-4906-9638-0928b13d87c9, supply_and_demand ,4
49, 1a641194-f1ac-484e-947c-92a8dac8ef5a, supply_and_demand ,3
49, 5273b3f6-77e1-4523-bfb7-d3df8a1772d5, supply_and_demand ,2
49, f4483170-029f-467f-b661-8cf820663fca, supply_and_demand ,1
49, 8354af7a-ec53-4b80-89b1-2ee2ad322159, productivity ,5
49, e3aefc4b-b827-4c49-9248-31f3c800867b, productivity ,5
49, dd4231ad-11e5-43a6-858f-16ff1afc56d4, productivity ,5
49, 8cc9e913-3f33-4346-afca-313373ca1ed2, productivity ,5
49, 3aacb94b-4291-4260-b00e-c301a4e42010, productivity ,5
49, 08247127-0ad1-4f97-bd77-24c7e8615f0f, productivity ,4
49, 051a09de-0091-4d70-bda3-cdd94eed012d, productivity ,4
49, 1dfb60ce-4ebe-4c7e-a465-1f50a40351c3, productivity ,4
49, d4892b5a-1abe-4272-b2c3-1ca40734a482, productivity ,4
49, c56491e1-dce0-4a87-96fc-e44f53405188, productivity ,4
49, af1279df-fc80-4514-ad2f-92b15b48daff, productivity ,3
49, 3eca67f7-9296-4a89-821a-f0fa61af568e, productivity ,3
49, 474bb5d2-8e96-4a54-b50c-d360642190d6, productivity ,3
49, 6f965775-f629-4b30-bf7c-9d2728ddbb77, productivity ,3
49, eb5ce033-36ac-4180-8951-82bb5276b4ce, productivity ,3
49, 0bcd2577-d1d8-4f19-9002-4f8bb307edb7, productivity ,2
49, 8e40234b-030c-45b9-a4ab-06df9a376190, productivity ,2
49, 09d34d58-2029-4eda-abe6-628cd9dcf30d, productivity ,2
49, 55aa6d5f-d920-4ab9-b25f-65d4b9d4078b, productivity ,2
49, 6377c714-5108-4414-88e8-82fe10e6095a, productivity ,2
49, 7ea2b424-fb29-4d59-b3a7-f5c12714b085, productivity ,1
49, 3b674dc9-9df2-4cfa-af30-cf4e4055126e, productivity ,1
49, f8f30039-1cd8-44b2-bf94-9fe02182d9ab, productivity ,1
49, 266bfd48-2377-4657-95a4-823bfdeacb69, productivity ,1
49, 53a95995-13bc-4d63-810a-bc1acff28662, productivity ,1
49, d4892b5a-1abe-4272-b2c3-1ca40734a482, social_utility ,5
49, 8354af7a-ec53-4b80-89b1-2ee2ad322159, social_utility ,5
49, eb5ce033-36ac-4180-8951-82bb5276b4ce, social_utility ,5
49, 8cc9e913-3f33-4346-afca-313373ca1ed2, social_utility ,5
49, 1dfb60ce-4ebe-4c7e-a465-1f50a40351c3, social_utility ,5
49, 6377c714-5108-4414-88e8-82fe10e6095a, social_utility ,4
49, 55aa6d5f-d920-4ab9-b25f-65d4b9d4078b, social_utility ,4
49, 6f965775-f629-4b30-bf7c-9d2728ddbb77, social_utility ,4
49, 7ea2b424-fb29-4d59-b3a7-f5c12714b085, social_utility ,4
49, 474bb5d2-8e96-4a54-b50c-d360642190d6, social_utility ,4
49, 09d34d58-2029-4eda-abe6-628cd9dcf30d, social_utility ,3
49, 08247127-0ad1-4f97-bd77-24c7e8615f0f, social_utility ,3
49, af1279df-fc80-4514-ad2f-92b15b48daff, social_utility ,3
49, e3aefc4b-b827-4c49-9248-31f3c800867b, social_utility ,3
49, 53a95995-13bc-4d63-810a-bc1acff28662, social_utility ,3
49, c56491e1-dce0-4a87-96fc-e44f53405188, social_utility ,2
49, dd4231ad-11e5-43a6-858f-16ff1afc56d4, social_utility ,2
49, 051a09de-0091-4d70-bda3-cdd94eed012d, social_utility ,2
49, 3aacb94b-4291-4260-b00e-c301a4e42010, social_utility ,2
49, 3b674dc9-9df2-4cfa-af30-cf4e4055126e, social_utility ,2
49, 0bcd2577-d1d8-4f19-9002-4f8bb307edb7, social_utility ,1
49, 266bfd48-2377-4657-95a4-823bfdeacb69, social_utility ,1
49, 8e40234b-030c-45b9-a4ab-06df9a376190, social_utility ,1
49, f8f30039-1cd8-44b2-bf94-9fe02182d9ab, social_utility ,1
49, 3eca67f7-9296-4a89-821a-f0fa61af568e, social_utility ,1
49, 3eca67f7-9296-4a89-821a-f0fa61af568e, supply_and_demand ,5
49, 474bb5d2-8e96-4a54-b50c-d360642190d6, supply_and_demand ,5
49, 051a09de-0091-4d70-bda3-cdd94eed012d, supply_and_demand ,5
49, 8e40234b-030c-45b9-a4ab-06df9a376190, supply_and_demand ,5
49, 3aacb94b-4291-4260-b00e-c301a4e42010, supply_and_demand ,5
49, 6377c714-5108-4414-88e8-82fe10e6095a, supply_and_demand ,4
49, c56491e1-dce0-4a87-96fc-e44f53405188, supply_and_demand ,4
49, 0bcd2577-d1d8-4f19-9002-4f8bb307edb7, supply_and_demand ,4
49, 6f965775-f629-4b30-bf7c-9d2728ddbb77, supply_and_demand ,4
49, e3aefc4b-b827-4c49-9248-31f3c800867b, supply_and_demand ,4
49, 7ea2b424-fb29-4d59-b3a7-f5c12714b085, supply_and_demand ,3
49, d4892b5a-1abe-4272-b2c3-1ca40734a482, supply_and_demand ,3
49, f8f30039-1cd8-44b2-bf94-9fe02182d9ab, supply_and_demand ,3
49, 3b674dc9-9df2-4cfa-af30-cf4e4055126e, supply_and_demand ,3
49, 266bfd48-2377-4657-95a4-823bfdeacb69, supply_and_demand ,3
49, 09d34d58-2029-4eda-abe6-628cd9dcf30d, supply_and_demand ,2
49, 1dfb60ce-4ebe-4c7e-a465-1f50a40351c3, supply_and_demand ,2
49, eb5ce033-36ac-4180-8951-82bb5276b4ce, supply_and_demand ,2
49, 53a95995-13bc-4d63-810a-bc1acff28662, supply_and_demand ,2
49, 8354af7a-ec53-4b80-89b1-2ee2ad322159, supply_and_demand ,2
49, 55aa6d5f-d920-4ab9-b25f-65d4b9d4078b, supply_and_demand ,1
49, 08247127-0ad1-4f97-bd77-24c7e8615f0f, supply_and_demand ,1
49, 8cc9e913-3f33-4346-afca-313373ca1ed2, supply_and_demand ,1
49, af1279df-fc80-4514-ad2f-92b15b48daff, supply_and_demand ,1
49, dd4231ad-11e5-43a6-858f-16ff1afc56d4, supply_and_demand ,1
50, 1a641194-f1ac-484e-947c-92a8dac8ef5a, productivity ,5
50, 5273b3f6-77e1-4523-bfb7-d3df8a1772d5, productivity ,4
50, f4483170-029f-467f-b661-8cf820663fca, productivity ,3
50, 97148717-6d0b-4906-9638-0928b13d87c9, productivity ,2
50, cea4a2f6-3c80-4c18-a571-1c1819947f67, productivity ,1
50, 97148717-6d0b-4906-9638-0928b13d87c9, social_utility ,5
50, 5273b3f6-77e1-4523-bfb7-d3df8a1772d5, social_utility ,4
50, f4483170-029f-467f-b661-8cf820663fca, social_utility ,3
50, 1a641194-f1ac-484e-947c-92a8dac8ef5a, social_utility ,2
50, cea4a2f6-3c80-4c18-a571-1c1819947f67, social_utility ,1
50, cea4a2f6-3c80-4c18-a571-1c1819947f67, supply_and_demand ,5
50, 97148717-6d0b-4906-9638-0928b13d87c9, supply_and_demand ,4
50, 5273b3f6-77e1-4523-bfb7-d3df8a1772d5, supply_and_demand ,3
50, 1a641194-f1ac-484e-947c-92a8dac8ef5a, supply_and_demand ,2
50, f4483170-029f-467f-b661-8cf820663fca, supply_and_demand ,1
50, 1dfb60ce-4ebe-4c7e-a465-1f50a40351c3, productivity ,5
50, c56491e1-dce0-4a87-96fc-e44f53405188, productivity ,5
50, dd4231ad-11e5-43a6-858f-16ff1afc56d4, productivity ,5
50, 8cc9e913-3f33-4346-afca-313373ca1ed2, productivity ,5
50, 3aacb94b-4291-4260-b00e-c301a4e42010, productivity ,5
50, 8354af7a-ec53-4b80-89b1-2ee2ad322159, productivity ,4
50, d4892b5a-1abe-4272-b2c3-1ca40734a482, productivity ,4
50, 08247127-0ad1-4f97-bd77-24c7e8615f0f, productivity ,4
50, 051a09de-0091-4d70-bda3-cdd94eed012d, productivity ,4
50, e3aefc4b-b827-4c49-9248-31f3c800867b, productivity ,4
50, 6f965775-f629-4b30-bf7c-9d2728ddbb77, productivity ,3
50, eb5ce033-36ac-4180-8951-82bb5276b4ce, productivity ,3
50, af1279df-fc80-4514-ad2f-92b15b48daff, productivity ,3
50, 474bb5d2-8e96-4a54-b50c-d360642190d6, productivity ,3
50, 3eca67f7-9296-4a89-821a-f0fa61af568e, productivity ,3
50, 0bcd2577-d1d8-4f19-9002-4f8bb307edb7, productivity ,2
50, 6377c714-5108-4414-88e8-82fe10e6095a, productivity ,2
50, 55aa6d5f-d920-4ab9-b25f-65d4b9d4078b, productivity ,2
50, 8e40234b-030c-45b9-a4ab-06df9a376190, productivity ,2
50, 09d34d58-2029-4eda-abe6-628cd9dcf30d, productivity ,2
50, 266bfd48-2377-4657-95a4-823bfdeacb69, productivity ,1
50, 3b674dc9-9df2-4cfa-af30-cf4e4055126e, productivity ,1
50, 7ea2b424-fb29-4d59-b3a7-f5c12714b085, productivity ,1
50, 53a95995-13bc-4d63-810a-bc1acff28662, productivity ,1
50, f8f30039-1cd8-44b2-bf94-9fe02182d9ab, productivity ,1
50, 8cc9e913-3f33-4346-afca-313373ca1ed2, social_utility ,5
50, eb5ce033-36ac-4180-8951-82bb5276b4ce, social_utility ,5
50, 8354af7a-ec53-4b80-89b1-2ee2ad322159, social_utility ,5
50, d4892b5a-1abe-4272-b2c3-1ca40734a482, social_utility ,5
50, 1dfb60ce-4ebe-4c7e-a465-1f50a40351c3, social_utility ,5
50, 474bb5d2-8e96-4a54-b50c-d360642190d6, social_utility ,4
50, 6377c714-5108-4414-88e8-82fe10e6095a, social_utility ,4
50, 7ea2b424-fb29-4d59-b3a7-f5c12714b085, social_utility ,4
50, 6f965775-f629-4b30-bf7c-9d2728ddbb77, social_utility ,4
50, 55aa6d5f-d920-4ab9-b25f-65d4b9d4078b, social_utility ,4
50, e3aefc4b-b827-4c49-9248-31f3c800867b, social_utility ,3
50, 08247127-0ad1-4f97-bd77-24c7e8615f0f, social_utility ,3
50, 09d34d58-2029-4eda-abe6-628cd9dcf30d, social_utility ,3
50, 53a95995-13bc-4d63-810a-bc1acff28662, social_utility ,3
50, c56491e1-dce0-4a87-96fc-e44f53405188, social_utility ,3
50, af1279df-fc80-4514-ad2f-92b15b48daff, social_utility ,2
50, dd4231ad-11e5-43a6-858f-16ff1afc56d4, social_utility ,2
50, 051a09de-0091-4d70-bda3-cdd94eed012d, social_utility ,2
50, 3eca67f7-9296-4a89-821a-f0fa61af568e, social_utility ,2
50, 3aacb94b-4291-4260-b00e-c301a4e42010, social_utility ,2
50, 3b674dc9-9df2-4cfa-af30-cf4e4055126e, social_utility ,1
50, f8f30039-1cd8-44b2-bf94-9fe02182d9ab, social_utility ,1
50, 266bfd48-2377-4657-95a4-823bfdeacb69, social_utility ,1
50, 0bcd2577-d1d8-4f19-9002-4f8bb307edb7, social_utility ,1
50, 8e40234b-030c-45b9-a4ab-06df9a376190, social_utility ,1
50, 3aacb94b-4291-4260-b00e-c301a4e42010, supply_and_demand ,5
50, 8e40234b-030c-45b9-a4ab-06df9a376190, supply_and_demand ,5
50, 051a09de-0091-4d70-bda3-cdd94eed012d, supply_and_demand ,5
50, 474bb5d2-8e96-4a54-b50c-d360642190d6, supply_and_demand ,5
50, 3eca67f7-9296-4a89-821a-f0fa61af568e, supply_and_demand ,5
50, e3aefc4b-b827-4c49-9248-31f3c800867b, supply_and_demand ,4
50, 0bcd2577-d1d8-4f19-9002-4f8bb307edb7, supply_and_demand ,4
50, c56491e1-dce0-4a87-96fc-e44f53405188, supply_and_demand ,4
50, 6377c714-5108-4414-88e8-82fe10e6095a, supply_and_demand ,4
50, 6f965775-f629-4b30-bf7c-9d2728ddbb77, supply_and_demand ,4
50, d4892b5a-1abe-4272-b2c3-1ca40734a482, supply_and_demand ,3
50, 266bfd48-2377-4657-95a4-823bfdeacb69, supply_and_demand ,3
50, f8f30039-1cd8-44b2-bf94-9fe02182d9ab, supply_and_demand ,3
50, 7ea2b424-fb29-4d59-b3a7-f5c12714b085, supply_and_demand ,3
50, 3b674dc9-9df2-4cfa-af30-cf4e4055126e, supply_and_demand ,3
50, 8354af7a-ec53-4b80-89b1-2ee2ad322159, supply_and_demand ,2
50, 1dfb60ce-4ebe-4c7e-a465-1f50a40351c3, supply_and_demand ,2
50, eb5ce033-36ac-4180-8951-82bb5276b4ce, supply_and_demand ,2
50, 53a95995-13bc-4d63-810a-bc1acff28662, supply_and_demand ,2
50, 09d34d58-2029-4eda-abe6-628cd9dcf30d, supply_and_demand ,2
50, 8cc9e913-3f33-4346-afca-313373ca1ed2, supply_and_demand ,1
50, dd4231ad-11e5-43a6-858f-16ff1afc56d4, supply_and_demand ,1
50, 08247127-0ad1-4f97-bd77-24c7e8615f0f, supply_and_demand ,1
50, 55aa6d5f-d920-4ab9-b25f-65d4b9d4078b, supply_and_demand ,1
50, af1279df-fc80-4514-ad2f-92b15b48daff, supply_and_demand ,1
51, 1a641194-f1ac-484e-947c-92a8dac8ef5a, productivity ,5
51, 5273b3f6-77e1-4523-bfb7-d3df8a1772d5, productivity ,4
51, f4483170-029f-467f-b661-8cf820663fca, productivity ,3
51, 97148717-6d0b-4906-9638-0928b13d87c9, productivity ,2
51, cea4a2f6-3c80-4c18-a571-1c1819947f67, productivity ,1
51, 5273b3f6-77e1-4523-bfb7-d3df8a1772d5, social_utility ,5
51, 97148717-6d0b-4906-9638-0928b13d87c9, social_utility ,4
51, f4483170-029f-467f-b661-8cf820663fca, social_utility ,3
51, 1a641194-f1ac-484e-947c-92a8dac8ef5a, social_utility ,2
51, cea4a2f6-3c80-4c18-a571-1c1819947f67, social_utility ,1
51, cea4a2f6-3c80-4c18-a571-1c1819947f67, supply_and_demand ,5
51, 97148717-6d0b-4906-9638-0928b13d87c9, supply_and_demand ,4
51, 1a641194-f1ac-484e-947c-92a8dac8ef5a, supply_and_demand ,3
51, 5273b3f6-77e1-4523-bfb7-d3df8a1772d5, supply_and_demand ,2
51, f4483170-029f-467f-b661-8cf820663fca, supply_and_demand ,1
51, dd4231ad-11e5-43a6-858f-16ff1afc56d4, productivity ,5
51, 8cc9e913-3f33-4346-afca-313373ca1ed2, productivity ,5
51, 1dfb60ce-4ebe-4c7e-a465-1f50a40351c3, productivity ,5
51, 3aacb94b-4291-4260-b00e-c301a4e42010, productivity ,5
51, 8354af7a-ec53-4b80-89b1-2ee2ad322159, productivity ,5
51, 051a09de-0091-4d70-bda3-cdd94eed012d, productivity ,4
51, 08247127-0ad1-4f97-bd77-24c7e8615f0f, productivity ,4
51, c56491e1-dce0-4a87-96fc-e44f53405188, productivity ,4
51, 55aa6d5f-d920-4ab9-b25f-65d4b9d4078b, productivity ,4
51, d4892b5a-1abe-4272-b2c3-1ca40734a482, productivity ,4
51, 474bb5d2-8e96-4a54-b50c-d360642190d6, productivity ,3
51, af1279df-fc80-4514-ad2f-92b15b48daff, productivity ,3
51, e3aefc4b-b827-4c49-9248-31f3c800867b, productivity ,3
51, 6f965775-f629-4b30-bf7c-9d2728ddbb77, productivity ,3
51, eb5ce033-36ac-4180-8951-82bb5276b4ce, productivity ,3
51, 3eca67f7-9296-4a89-821a-f0fa61af568e, productivity ,2
51, 8e40234b-030c-45b9-a4ab-06df9a376190, productivity ,2
51, 09d34d58-2029-4eda-abe6-628cd9dcf30d, productivity ,2
51, 0bcd2577-d1d8-4f19-9002-4f8bb307edb7, productivity ,2
51, 6377c714-5108-4414-88e8-82fe10e6095a, productivity ,2
51, 266bfd48-2377-4657-95a4-823bfdeacb69, productivity ,1
51, 53a95995-13bc-4d63-810a-bc1acff28662, productivity ,1
51, f8f30039-1cd8-44b2-bf94-9fe02182d9ab, productivity ,1
51, 3b674dc9-9df2-4cfa-af30-cf4e4055126e, productivity ,1
51, 7ea2b424-fb29-4d59-b3a7-f5c12714b085, productivity ,1
51, d4892b5a-1abe-4272-b2c3-1ca40734a482, social_utility ,5
51, 8354af7a-ec53-4b80-89b1-2ee2ad322159, social_utility ,5
51, 8cc9e913-3f33-4346-afca-313373ca1ed2, social_utility ,5
51, 1dfb60ce-4ebe-4c7e-a465-1f50a40351c3, social_utility ,5
51, eb5ce033-36ac-4180-8951-82bb5276b4ce, social_utility ,5
51, 6f965775-f629-4b30-bf7c-9d2728ddbb77, social_utility ,4
51, 55aa6d5f-d920-4ab9-b25f-65d4b9d4078b, social_utility ,4
51, 6377c714-5108-4414-88e8-82fe10e6095a, social_utility ,4
51, 7ea2b424-fb29-4d59-b3a7-f5c12714b085, social_utility ,4
51, 474bb5d2-8e96-4a54-b50c-d360642190d6, social_utility ,4
51, 53a95995-13bc-4d63-810a-bc1acff28662, social_utility ,3
51, 08247127-0ad1-4f97-bd77-24c7e8615f0f, social_utility ,3
51, c56491e1-dce0-4a87-96fc-e44f53405188, social_utility ,3
51, e3aefc4b-b827-4c49-9248-31f3c800867b, social_utility ,3
51, 051a09de-0091-4d70-bda3-cdd94eed012d, social_utility ,3
51, 3aacb94b-4291-4260-b00e-c301a4e42010, social_utility ,2
51, 09d34d58-2029-4eda-abe6-628cd9dcf30d, social_utility ,2
51, 3eca67f7-9296-4a89-821a-f0fa61af568e, social_utility ,2
51, af1279df-fc80-4514-ad2f-92b15b48daff, social_utility ,2
51, dd4231ad-11e5-43a6-858f-16ff1afc56d4, social_utility ,2
51, 8e40234b-030c-45b9-a4ab-06df9a376190, social_utility ,1
51, f8f30039-1cd8-44b2-bf94-9fe02182d9ab, social_utility ,1
51, 0bcd2577-d1d8-4f19-9002-4f8bb307edb7, social_utility ,1
51, 3b674dc9-9df2-4cfa-af30-cf4e4055126e, social_utility ,1
51, 266bfd48-2377-4657-95a4-823bfdeacb69, social_utility ,1
51, 051a09de-0091-4d70-bda3-cdd94eed012d, supply_and_demand ,5
51, 3aacb94b-4291-4260-b00e-c301a4e42010, supply_and_demand ,5
51, 3eca67f7-9296-4a89-821a-f0fa61af568e, supply_and_demand ,5
51, 8e40234b-030c-45b9-a4ab-06df9a376190, supply_and_demand ,5
51, 474bb5d2-8e96-4a54-b50c-d360642190d6, supply_and_demand ,5
51, 6377c714-5108-4414-88e8-82fe10e6095a, supply_and_demand ,4
51, 0bcd2577-d1d8-4f19-9002-4f8bb307edb7, supply_and_demand ,4
51, c56491e1-dce0-4a87-96fc-e44f53405188, supply_and_demand ,4
51, 6f965775-f629-4b30-bf7c-9d2728ddbb77, supply_and_demand ,4
51, e3aefc4b-b827-4c49-9248-31f3c800867b, supply_and_demand ,4
51, 266bfd48-2377-4657-95a4-823bfdeacb69, supply_and_demand ,3
51, 7ea2b424-fb29-4d59-b3a7-f5c12714b085, supply_and_demand ,3
51, f8f30039-1cd8-44b2-bf94-9fe02182d9ab, supply_and_demand ,3
51, 3b674dc9-9df2-4cfa-af30-cf4e4055126e, supply_and_demand ,3
51, d4892b5a-1abe-4272-b2c3-1ca40734a482, supply_and_demand ,3
51, eb5ce033-36ac-4180-8951-82bb5276b4ce, supply_and_demand ,2
51, 53a95995-13bc-4d63-810a-bc1acff28662, supply_and_demand ,2
51, 1dfb60ce-4ebe-4c7e-a465-1f50a40351c3, supply_and_demand ,2
51, 8354af7a-ec53-4b80-89b1-2ee2ad322159, supply_and_demand ,2
51, 09d34d58-2029-4eda-abe6-628cd9dcf30d, supply_and_demand ,2
51, 55aa6d5f-d920-4ab9-b25f-65d4b9d4078b, supply_and_demand ,1
51, af1279df-fc80-4514-ad2f-92b15b48daff, supply_and_demand ,1
51, 8cc9e913-3f33-4346-afca-313373ca1ed2, supply_and_demand ,1
51, dd4231ad-11e5-43a6-858f-16ff1afc56d4, supply_and_demand ,1
51, 08247127-0ad1-4f97-bd77-24c7e8615f0f, supply_and_demand ,1
54, 5273b3f6-77e1-4523-bfb7-d3df8a1772d5, productivity ,5
54, 1a641194-f1ac-484e-947c-92a8dac8ef5a, productivity ,4
54, f4483170-029f-467f-b661-8cf820663fca, productivity ,3
54, 97148717-6d0b-4906-9638-0928b13d87c9, productivity ,2
54, cea4a2f6-3c80-4c18-a571-1c1819947f67, productivity ,1
54, 97148717-6d0b-4906-9638-0928b13d87c9, social_utility ,5
54, 5273b3f6-77e1-4523-bfb7-d3df8a1772d5, social_utility ,4
54, f4483170-029f-467f-b661-8cf820663fca, social_utility ,3
54, 1a641194-f1ac-484e-947c-92a8dac8ef5a, social_utility ,2
54, cea4a2f6-3c80-4c18-a571-1c1819947f67, social_utility ,1
54, cea4a2f6-3c80-4c18-a571-1c1819947f67, supply_and_demand ,5
54, 97148717-6d0b-4906-9638-0928b13d87c9, supply_and_demand ,4
54, 1a641194-f1ac-484e-947c-92a8dac8ef5a, supply_and_demand ,3
54, 5273b3f6-77e1-4523-bfb7-d3df8a1772d5, supply_and_demand ,2
54, f4483170-029f-467f-b661-8cf820663fca, supply_and_demand ,1
54, 8cc9e913-3f33-4346-afca-313373ca1ed2, productivity ,5
54, dd4231ad-11e5-43a6-858f-16ff1afc56d4, productivity ,5
54, 1dfb60ce-4ebe-4c7e-a465-1f50a40351c3, productivity ,5
54, 3aacb94b-4291-4260-b00e-c301a4e42010, productivity ,5
54, 8354af7a-ec53-4b80-89b1-2ee2ad322159, productivity ,5
54, c56491e1-dce0-4a87-96fc-e44f53405188, productivity ,4
54, 08247127-0ad1-4f97-bd77-24c7e8615f0f, productivity ,4
54, 051a09de-0091-4d70-bda3-cdd94eed012d, productivity ,4
54, d4892b5a-1abe-4272-b2c3-1ca40734a482, productivity ,4
54, 55aa6d5f-d920-4ab9-b25f-65d4b9d4078b, productivity ,4
54, 474bb5d2-8e96-4a54-b50c-d360642190d6, productivity ,3
